Type,Year,Age,m,Height
2,2019,27,1.52161,16.6
2,2019,27,1.56816,16.6
2,2019,27,1.61428,16.6
2,2019,27,1.67756,16.6
2,2019,27,1.72608,16.6
2,2019,21,1.45259,16.6
2,2019,27,1.52501,16.6
2,2019,0,3.8371,14.2
2,2019,27,3.03967,14.2
2,2019,27,3.08069,14.2
2,2019,27,3.12393,14.2
2,2019,27,3.21029,14.2
2,2019,28,2.72845,14.2
33,2019,32,2.13173,11.9
33,2019,32,2.15245,11.9
2,2019,28,2.89381,14.2
2,2019,28,2.95575,14.2
33,2019,28,1.88768,14
33,2019,28,1.8978,14
33,2019,28,1.93089,14
33,2019,28,1.97438,14
33,2019,0,1.55052,13.6
33,2019,0,1.52631,13.6
33,2019,0,1.52024,13.6
33,2019,23,1.54773,13.3
33,2019,17,1.81486,12.9
33,2019,16,2.29925,7.9
33,2019,16,2.29462,7.9
33,2019,16,2.28214,7.9
33,2019,16,2.2441,7.9
33,2019,16,2.16639,7.9
33,2019,16,2.04903,7.9
33,2019,16,1.9033,7.9
33,2019,17,3.29201,12.1
33,2019,17,3.28146,12.1
33,2019,16,2.3563,7.9
33,2019,16,2.27821,7.9
33,2019,16,2.1608,7.9
33,2019,16,2.01488,7.9
33,2019,16,2.23772,7.9
33,2019,16,2.09132,7.9
33,2019,16,2.30734,7.9
33,2019,16,2.16052,7.9
33,2019,33,3.74662,13
33,2019,33,3.73628,13
33,2019,15,2.78159,8.89
33,2019,33,3.73919,13
33,2019,33,3.71452,13
33,2019,33,3.74134,13
33,2019,33,3.72327,13
33,2019,33,3.75124,13
33,2019,33,3.76031,13
33,2019,33,3.7498,13
33,2019,28,3.6964,12.5
33,2019,28,3.79515,12.5
33,2019,28,3.89675,12.5
33,2019,28,3.82077,12.5
33,2019,28,3.92753,12.5
33,2019,28,3.90712,12.5
33,2019,28,3.81844,12.5
33,2019,28,3.91583,12.5
33,2019,28,3.89517,12.5
33,2019,28,3.82027,12.5
33,2019,28,3.8984,12.5
33,2019,28,3.8779,12.5
33,2019,28,3.80296,12.5
33,2019,28,3.88478,13.5
33,2019,28,3.86447,13.5
33,2019,28,3.78973,13.5
33,2019,28,3.93649,13.5
33,2019,28,3.90153,13.5
33,2019,28,3.86862,13.5
33,2019,28,3.84828,13.5
33,2019,28,3.77913,13.5
33,2019,28,3.86309,13.5
33,2019,28,3.84276,13.5
33,2019,28,3.76815,13.5
33,2019,28,3.76169,13.5
33,2019,28,3.71974,13.5
33,2019,28,3.70495,13.5
33,2019,28,3.69935,13.5
33,2019,28,3.65551,13.5
33,2019,28,3.67581,13.5
33,2019,28,3.67643,13.5
33,2019,28,3.66663,13.5
33,2019,28,3.64651,13.5
33,2019,22,1.98432,11.2
2,2019,22,1.39998,9.89
2,2019,22,1.3882,9.89
2,2019,22,1.37605,9.89
2,2019,26,0.77248,9.89
2,2019,26,0.789663,9.89
2,2019,0,2.33405,8.89
33,2019,18,2.04182,7.3
33,2019,18,2.02217,7.3
33,2019,18,2.07208,7.3
33,2019,18,2.06378,7.3
33,2019,18,2.06288,7.3
33,2019,18,2.05559,7.3
33,2019,18,2.02699,7.3
33,2019,18,2.00468,7.3
33,2019,18,1.97208,7.3
33,2019,18,1.93454,7.3
33,2019,31,0.778934,16.5
33,2019,34,0.677344,13.7
33,2019,34,0.677344,13.7
33,2019,34,0.678062,13.7
33,2019,34,0.682378,13.7
33,2019,34,0.68118,13.7
33,2019,34,0.683195,13.7
33,2019,34,0.701016,13.7
2,2019,23,0.598595,7.1
33,2019,13,2.25375,10.9
2,2019,33,0.879786,12.5
2,2019,33,0.79643,12.5
33,2019,18,3.05952,14.4
33,2019,18,3.09772,14.4
33,2019,18,3.13733,14.4
33,2019,18,3.20849,14.4
33,2019,18,3.13169,14.4
33,2019,18,3.17141,14.4
33,2019,18,3.24275,14.4
33,2019,18,3.20275,14.4
33,2019,18,3.24279,14.4
33,2019,18,3.31427,14.4
33,2019,33,1.89736,9.7
33,2019,33,1.88286,9.7
2,2019,31,1.89492,6.1
2,2019,31,1.91281,6.1
2,2019,31,1.96981,6.1
33,2019,32,2.04517,11.1
33,2019,32,2.05131,11.1
33,2019,17,3.35724,9.5
33,2019,31,0.165957,6.6
33,2019,19,0.66695,6.6
33,2019,19,0.73143,6.6
33,2019,19,0.76097,6.6
33,2019,19,0.665298,6.6
33,2019,19,0.729668,6.6
33,2019,19,0.728224,6.6
33,2019,27,2.98497,7.7
33,2019,0,1.79627,5.2
33,2019,19,1.78311,5.2
33,2019,19,1.77542,5.2
33,2019,19,1.76516,5.2
0,2019,31,0.192131,10
33,2019,31,2.30342,10
33,2019,31,2.30435,10
33,2019,31,2.31756,10
33,2019,31,2.31184,10
33,2019,31,2.30563,10
33,2019,31,2.33989,10
33,2019,31,2.33351,10
33,2019,31,2.35708,10
33,2019,31,2.33971,10
33,2019,31,2.33316,10
33,2019,31,2.38597,10
33,2019,31,2.38095,10
33,2019,31,2.42869,10
33,2019,31,2.4449,10
33,2019,34,2.52756,8.7
2,2019,38,0.665725,10.3
33,2019,16,2.41824,9.1
2,2019,0,0.977966,11.6
2,2019,0,0.953679,11.6
33,2019,15,2.3405,8.7
33,2019,15,2.27876,8.7
33,2019,15,2.29651,8.7
33,2019,19,2.30158,8.7
33,2019,22,4.07166,3.7
33,2019,22,4.06874,3.7
33,2019,22,4.06874,3.7
33,2019,22,4.08024,3.7
33,2019,22,4.06449,3.7
33,2019,22,4.11062,8.5
33,2019,22,4.09357,8.5
33,2019,22,4.11745,8.5
33,2019,22,4.1012,8.5
33,2019,22,4.12343,8.5
33,2019,22,4.44554,8.5
33,2019,16,4.26617,8.5
33,2019,16,4.25817,8.5
33,2019,16,4.26944,8.5
33,2019,16,4.30994,8.5
33,2019,16,4.27385,8.5
33,2019,16,4.33602,8.5
33,2019,16,4.28954,8.5
33,2019,16,4.28237,8.5
33,2019,16,4.26825,8.5
33,2019,16,4.33898,8.5
33,2019,16,4.29826,8.5
33,2019,16,4.29222,8.5
33,2019,16,4.28533,8.5
33,2019,16,4.26581,8.5
33,2019,16,4.3078,8.5
33,2019,16,4.29884,8.5
33,2019,16,4.29596,8.5
33,2019,16,4.29481,8.5
33,2019,16,4.29711,8.5
33,2019,16,4.29452,8.5
33,2019,16,4.2905,8.5
33,2019,22,2.07022,4.9
33,2019,20,5.71804,6.8
33,2019,20,5.61569,6.8
33,2019,20,5.63863,6.8
33,2019,20,1.3021,18.4
33,2019,20,1.30758,18.4
33,2019,18,1.22466,18.4
33,2019,31,1.22466,18.4
33,2019,31,1.22174,18.4
33,2019,0,1.23667,18.4
33,2019,31,1.21263,18.4
33,2019,0,1.21798,18.4
33,2019,0,1.22277,18.4
33,2019,26,3.25806,6.2
33,2019,14,3.56886,12.5
2,2019,0,2.24135,13.4
2,2019,0,2.23952,13.4
2,2019,0,2.23952,13.4
2,2019,0,2.25209,13.4
0,2019,0,2.8353,12.1
0,2019,21,0.830808,3.4
33,2019,40,0.91469,12.8
33,2019,40,0.909697,12.8
33,2019,40,0.908045,12.8
33,2019,40,0.908045,12.8
33,2019,40,0.897237,12.8
33,2019,40,0.886852,12.8
33,2019,20,0.281403,16.79
33,2019,25,0.424021,11.4
33,2019,25,0.427813,11.4
33,2019,16,5.19094,10.8
33,2019,19,6.09954,15.6
33,2019,19,6.0583,15.6
33,2019,19,6.07451,15.6
33,2019,19,6.12626,15.6
33,2019,19,6.10149,15.6
33,2019,19,6.1525,15.6
33,2019,19,6.15199,15.6
33,2019,23,6.13764,15.6
33,2019,19,6.2064,15.6
33,2019,23,6.1879,15.6
33,2019,23,6.21684,15.6
33,2019,23,6.26833,15.6
33,2019,19,6.27371,15.6
33,2019,46,0.733364,5.8
33,2019,46,0.733563,5.8
33,2019,46,0.746741,5.8
33,2019,19,3.17837,9.8
33,2019,19,3.15307,9.8
33,2019,20,1.39839,10.4
33,2019,20,1.4229,10.4
33,2019,20,1.48264,10.4
33,2019,20,1.55245,10.4
33,2019,20,1.5445,10.4
33,2019,33,0.871043,11.4
33,2019,21,1.55211,13.9
33,2019,21,1.50354,13.9
33,2019,21,1.5153,13.9
33,2019,28,5.12563,8.39
0,2019,32,1.42052,12
0,2019,32,1.36856,12
0,2019,0,1.83735,9.5
0,2019,0,1.81085,9.5
33,2019,0,5.97625,14.4
33,2019,21,2.51921,10.4
33,2019,17,0.410284,8
33,2019,17,0.399729,8
33,2019,17,0.402373,8
33,2019,17,0.405025,8
33,2019,33,0.392901,8
33,2019,17,0.39429,8
33,2019,17,0.396934,8
33,2019,17,0.399587,8
33,2019,17,0.368023,8
33,2019,17,0.370523,8
33,2019,17,0.316173,8
33,2019,20,0.614251,9.3
33,2019,20,0.623117,9.3
33,2019,20,0.623594,9.3
33,2019,20,0.668538,9.3
33,2019,21,5.17695,7.6
33,2019,21,5.30886,7.6
33,2019,21,5.2669,7.6
2,2019,16,3.17744,10.4
2,2019,16,3.19762,10.4
2,2019,0,3.20524,10.4
2,2019,0,3.22504,10.4
33,2019,31,2.77935,10.4
33,2019,31,2.80427,10.4
33,2019,31,2.76655,10.4
33,2019,31,2.78216,10.4
33,2019,31,2.77585,10.4
33,2019,31,2.80532,10.4
0,2019,8,3.39975,9.39
33,2019,31,2.76023,10.4
33,2019,31,2.77585,10.4
0,2019,8,3.40311,9.39
33,2019,0,5.55327,9.89
33,2019,0,5.62526,9.89
33,2019,0,5.70767,9.89
33,2019,0,5.80629,9.89
33,2019,22,5.92405,9.89
33,2019,22,6.04239,9.89
33,2019,22,6.11079,9.89
0,2019,8,3.40537,9.39
33,2019,0,5.59433,9.89
33,2019,0,5.67132,9.89
33,2019,0,5.76963,9.89
33,2019,22,5.88569,9.89
33,2019,22,6.00393,9.89
33,2019,22,6.07237,9.89
33,2019,22,6.03573,9.89
33,2019,22,6.07518,9.89
33,2019,22,6.10956,9.89
33,2019,22,6.13621,9.89
33,2019,22,6.15097,9.89
33,2019,22,6.14058,9.89
33,2019,22,6.15569,9.89
33,2019,22,6.13039,9.89
33,2019,22,6.12987,9.89
33,2019,22,6.13507,9.89
33,2019,22,6.1388,9.89
33,2019,31,2.50947,7.9
33,2019,31,2.53303,7.9
33,2019,31,2.50321,7.9
33,2019,24,0.596919,14.4
33,2019,0,5.82921,9.89
33,2019,22,5.93745,9.89
33,2019,22,6.12245,9.89
33,2019,22,6.16407,9.89
33,2019,22,6.20323,9.89
33,2019,31,2.44861,7.9
33,2019,22,5.95999,9.89
33,2019,22,6.07755,9.89
33,2019,22,6.14562,9.89
33,2019,22,6.18758,9.89
33,2019,22,6.22711,9.89
33,2019,31,2.47923,7.9
33,2019,22,6.26773,9.89
33,2019,31,2.51576,7.9
33,2019,31,2.53807,7.9
33,2019,31,2.55505,7.9
33,2019,31,2.67657,7.9
33,2019,31,2.54134,7.9
33,2019,31,2.56394,7.9
33,2019,31,2.58123,7.9
33,2019,31,2.69544,7.9
33,2019,31,2.70789,7.9
33,2019,31,2.70045,7.9
33,2019,33,6.27011,19.7
33,2019,31,2.52961,7.9
33,2019,31,2.55256,7.9
33,2019,31,2.5702,7.9
33,2019,33,6.15202,19.7
33,2019,31,2.50467,7.9
33,2019,31,2.52782,7.9
33,2019,31,2.54581,7.9
33,2019,31,2.47923,7.9
33,2019,31,2.50257,7.9
33,2019,31,2.5209,7.9
33,2019,31,2.50594,7.9
33,2019,31,2.51269,7.9
33,2019,31,2.4596,7.9
33,2019,31,2.48311,7.9
33,2019,31,2.50145,7.9
33,2019,31,2.48651,7.9
33,2019,31,2.51944,7.9
33,2019,31,2.4464,7.9
33,2019,31,2.46993,7.9
33,2019,31,2.48827,7.9
33,2019,31,2.47334,7.9
33,2019,31,2.48008,7.9
33,2019,31,2.57459,10.4
33,2019,22,6.08108,9.89
33,2019,22,6.15082,9.89
33,2019,22,6.19721,9.89
33,2019,22,6.23669,9.89
33,2019,31,2.44404,7.9
33,2019,31,2.46977,7.9
33,2019,31,2.48811,7.9
33,2019,31,2.47318,7.9
33,2019,31,2.47992,7.9
33,2019,31,2.50594,7.9
33,2019,0,5.71385,9.89
33,2019,0,5.81174,9.89
33,2019,22,5.89933,9.89
33,2019,22,6.01601,9.89
33,2019,22,6.0857,9.89
33,2019,22,6.13198,9.89
33,2019,22,6.16356,9.89
33,2019,31,2.4235,7.9
33,2019,31,2.44827,7.9
33,2019,31,2.46755,7.9
33,2019,31,2.45281,7.9
33,2019,31,2.4597,7.9
33,2019,31,2.48571,7.9
33,2019,0,3.45429,9.39
33,2019,0,5.58123,9.89
33,2019,0,5.65367,9.89
33,2019,0,5.74612,9.89
33,2019,22,5.82865,9.89
33,2019,22,5.94013,9.89
33,2019,22,6.00974,9.89
33,2019,22,6.05588,9.89
33,2019,22,6.08151,9.89
33,2019,22,6.15149,9.89
33,2019,22,6.20679,9.89
33,2019,22,6.27907,9.89
33,2019,31,2.47754,7.9
33,2019,31,2.48459,7.9
33,2019,31,2.50417,7.9
33,2019,31,2.53749,7.9
33,2019,31,2.57478,7.9
33,2019,0,3.46054,9.39
33,2019,0,3.46796,9.39
33,2019,0,3.50403,9.39
33,2019,0,5.55213,9.89
33,2019,0,5.61972,9.89
33,2019,0,5.70647,9.89
33,2019,22,5.7971,9.89
33,2019,22,5.89027,9.89
33,2019,22,5.95985,9.89
33,2019,22,6.00593,9.89
33,2019,22,6.02003,9.89
33,2019,22,6.09003,9.89
33,2019,22,6.14531,9.89
33,2019,22,6.21759,9.89
33,2019,31,2.50192,7.9
33,2019,31,2.50257,7.9
33,2019,31,2.51572,7.9
33,2019,31,2.5521,7.9
33,2019,0,3.46779,9.39
33,2019,0,3.49424,9.39
33,2019,0,3.50614,9.39
33,2019,0,5.53726,9.89
33,2019,0,5.68311,9.89
33,2019,22,5.76863,9.89
33,2019,22,5.86922,9.89
33,2019,22,5.92116,9.89
33,2019,22,5.9672,9.89
33,2019,22,6.03403,9.89
33,2019,31,2.53416,7.9
33,2019,31,2.54042,7.9
33,2019,31,2.55736,7.9
33,2019,0,3.47905,9.39
33,2019,0,3.50571,9.39
33,2019,0,3.50709,9.39
33,2019,0,5.56072,9.89
33,2019,0,5.63781,9.89
33,2019,22,5.71844,9.89
33,2019,22,5.81383,9.89
33,2019,22,5.8753,9.89
33,2019,22,5.90137,9.89
33,2019,22,5.93521,9.89
33,2019,31,2.5077,7.9
33,2019,31,2.51411,7.9
33,2019,31,2.53124,7.9
33,2019,31,2.50304,7.9
33,2019,31,2.54064,7.9
33,2019,0,3.45473,9.39
33,2019,0,3.48151,9.39
33,2019,0,5.43635,9.89
33,2019,0,5.48916,9.89
33,2019,0,5.56247,9.89
33,2019,22,5.63812,9.89
33,2019,22,5.72857,9.89
33,2019,22,5.78469,9.89
33,2019,22,5.81833,9.89
33,2019,22,5.83403,9.89
33,2019,22,0.467037,16.1
33,2019,22,0.466739,16.1
33,2019,22,0.466349,16.1
33,2019,22,0.466349,16.1
33,2019,22,0.465892,16.1
0,2019,31,2.49423,7.9
33,2019,0,5.36157,9.89
33,2019,0,5.40905,9.89
33,2019,0,5.4754,9.89
33,2019,22,5.54602,9.89
33,2019,22,5.63145,9.89
33,2019,22,5.68217,9.89
33,2019,22,5.71039,9.89
33,2019,22,5.73814,9.89
33,2019,22,0.465504,16.1
0,2019,31,2.51137,7.9
0,2019,31,2.53059,7.9
33,2019,8,3.66089,9.39
33,2019,8,3.68213,9.39
33,2019,8,3.70767,9.39
33,2019,0,5.28846,9.89
33,2019,0,5.2988,9.89
33,2019,0,5.34094,9.89
33,2019,0,5.40541,9.89
33,2019,22,5.47074,9.89
33,2019,22,5.55091,9.89
33,2019,22,5.64669,9.89
33,2019,15,2.90451,8.5
33,2019,11,3.64545,9.39
33,2019,11,3.67243,9.39
33,2019,11,3.7037,9.39
33,2019,19,5.28058,9.89
33,2019,19,5.30193,9.89
33,2019,19,5.32268,9.89
33,2019,19,5.38389,9.89
33,2019,34,5.55905,9.89
33,2019,34,5.58181,9.89
33,2019,34,5.60935,9.89
33,2019,23,2.93103,8.5
33,2019,23,2.90176,8.5
33,2019,23,2.86609,8.5
33,2019,23,2.84573,12.3
33,2019,23,2.72521,12.3
33,2019,23,2.69824,12.7
33,2019,23,2.68321,12.7
33,2019,0,3.1626,12.3
33,2019,23,2.81343,12.3
33,2019,23,2.76682,12.3
33,2019,34,5.29342,8.1
2,2019,11,4.22344,8.1
2,2019,11,4.27012,8.1
2,2019,11,4.33233,8.1
2,2019,11,4.14,8.1
2,2019,11,4.18673,8.1
2,2019,11,4.25194,8.1
2,2019,34,5.19086,8.1
2,2019,34,5.21901,8.1
2,2019,34,5.18485,8.1
2,2019,34,5.18934,8.1
2,2019,34,5.20682,8.1
33,2019,33,3.80588,17.1
2,2019,34,5.19546,8.1
2,2019,34,5.19962,8.1
2,2019,34,5.19205,8.1
33,2019,33,3.69838,17.1
33,2019,33,3.64771,17.1
33,2019,33,3.60252,17.1
2,2019,34,5.17241,8.1
2,2019,34,5.21057,8.1
2,2019,34,5.21436,8.1
2,2019,34,5.20758,8.1
33,2019,33,3.66609,17.1
33,2019,33,3.612,17.1
33,2019,33,3.56692,17.1
33,2019,33,3.4855,17.1
33,2019,33,3.42375,17.1
0,2019,33,3.37887,17.1
33,2019,33,3.86413,17.1
33,2019,33,3.78434,17.1
33,2019,33,3.73548,17.1
33,2019,33,3.68285,17.1
33,2019,33,3.64728,17.1
33,2019,33,3.40778,17.1
33,2019,33,3.38778,17.1
0,2019,33,3.38173,17.1
0,2019,33,3.38573,17.1
33,2019,33,3.91233,17.1
33,2019,33,3.85647,17.1
33,2019,33,3.7766,17.1
33,2019,33,3.72724,17.1
33,2019,33,3.456,17.1
33,2019,33,3.3965,17.1
33,2019,33,3.3767,17.1
0,2019,33,3.36882,17.1
0,2019,10,3.30673,17.1
33,2019,19,4.77231,11
33,2019,33,3.91655,17.1
33,2019,33,3.86636,17.1
33,2019,33,3.80357,17.1
33,2019,33,3.7366,17.1
33,2019,33,3.45684,17.1
33,2019,33,3.39732,17.1
33,2019,33,3.37772,17.1
0,2019,33,3.37004,17.1
0,2019,10,3.34462,17.1
0,2019,10,3.30833,17.1
33,2019,33,3.46999,17.1
33,2019,33,3.41047,17.1
33,2019,33,3.39086,17.1
0,2019,33,3.38337,17.1
0,2019,33,3.38839,17.1
0,2019,10,3.35814,17.1
0,2019,10,3.32204,17.1
33,2019,34,4.95055,8.1
33,2019,33,3.46478,17.1
33,2019,33,3.40523,17.1
33,2019,34,4.95748,8.1
33,2019,34,4.94005,8.1
33,2019,33,3.39979,17.1
33,2019,33,3.75697,17.1
33,2019,33,3.75971,17.1
33,2019,33,3.77392,17.1
33,2019,33,3.7804,17.1
33,2019,33,3.79693,17.1
33,2019,33,3.79466,17.1
33,2019,33,3.80098,17.1
33,2019,33,3.82339,17.1
33,2019,0,0.980081,13.6
33,2019,22,7.13296,13
33,2019,22,7.23096,13
33,2019,22,7.32185,13
33,2019,22,7.29541,12.8
33,2019,22,7.28878,12.8
33,2019,22,7.30943,12.8
33,2019,22,7.34115,12.8
33,2019,22,7.35657,12.8
33,2019,22,7.37118,12.8
33,2019,22,7.38525,12.8
33,2019,22,7.32836,12.8
33,2019,22,7.40072,12.8
33,2019,22,7.40588,12.8
33,2019,22,7.42004,12.8
33,2019,22,7.30326,12.8
33,2019,22,7.29735,12.8
33,2019,22,7.31883,12.8
33,2019,22,7.35142,12.8
33,2019,22,7.37718,12.8
33,2019,22,7.22979,12.8
33,2019,22,7.22426,12.8
33,2019,22,7.24608,12.8
33,2019,22,7.2794,12.8
33,2019,22,7.30546,12.8
33,2019,22,7.3258,12.8
33,2019,22,7.34102,12.8
33,2019,22,7.23171,12.8
33,2019,22,7.22655,12.8
33,2019,22,7.24877,12.8
33,2019,22,7.28288,12.8
33,2019,22,7.30937,12.8
33,2019,22,7.24952,12.8
33,2019,22,7.24473,12.8
33,2019,22,7.26774,12.8
33,2019,22,7.30267,12.8
33,2019,22,7.22418,12.8
33,2019,22,7.24758,12.8
33,2019,22,2.06712,8.8
33,2019,22,2.1478,8.8
33,2019,22,2.12566,8.8
33,2019,22,2.10933,8.8
33,2019,22,2.08759,8.8
33,2019,22,2.06748,8.8
33,2019,22,7.01253,18.79
33,2019,22,7.01604,18.79
33,2019,22,7.01302,18.79
33,2019,22,6.98422,18.79
33,2019,22,2.14755,8.8
33,2019,22,2.12553,8.8
33,2019,22,2.10933,8.8
33,2019,22,2.08771,8.8
33,2019,22,2.06772,8.8
33,2019,22,7.03362,18.79
33,2019,22,7.03716,18.79
33,2019,22,7.03417,18.79
33,2019,22,7.00534,18.79
33,2019,20,6.97728,18.79
33,2019,22,2.08819,8.8
33,2019,22,2.06832,8.8
33,2019,22,2.13794,8.8
33,2019,22,2.12616,8.8
33,2019,22,2.1102,8.8
33,2019,22,2.0888,8.8
33,2019,22,2.13869,8.8
33,2019,22,2.11693,8.8
33,2019,22,2.11107,8.8
33,2019,22,2.08966,8.8
33,2019,22,2.06989,8.8
33,2019,22,2.05099,8.8
33,2019,22,2.14547,8.8
33,2019,22,2.12379,8.8
33,2019,22,2.10828,8.8
33,2019,22,2.0966,8.8
33,2019,22,2.07679,8.8
33,2019,22,2.05785,8.8
33,2019,22,2.13091,8.8
33,2019,22,2.11547,8.8
33,2019,22,2.0957,8.8
33,2019,22,2.08406,8.8
33,2019,22,2.06509,8.8
33,2019,22,6.82602,10.4
33,2019,22,6.86927,10.4
33,2019,22,6.84451,10.4
33,2019,22,6.8504,10.4
33,2019,22,6.88635,10.4
33,2019,22,6.88752,10.4
33,2019,17,5.62884,18.79
33,2019,17,5.61638,18.79
33,2019,23,6.22877,10.8
33,2019,23,6.24713,10.8
33,2019,23,6.23752,10.8
33,2019,23,6.16138,10.8
33,2019,23,6.18007,10.8
33,2019,23,6.17644,10.8
33,2019,23,6.13022,10.8
33,2019,23,6.14872,10.8
33,2019,23,6.2255,10.8
33,2019,46,0.683908,5.8
33,2019,0,4.95757,10.8
33,2019,19,6.61994,15.6
33,2019,46,0.697495,5.8
33,2019,19,6.61125,15.6
33,2019,19,6.61134,15.6
33,2019,19,6.61663,15.6
33,2019,19,6.62928,15.6
33,2019,46,0.697495,5.8
33,2019,46,0.711083,5.8
33,2019,19,6.61342,15.6
33,2019,19,6.61351,15.6
33,2019,19,6.61879,15.6
33,2019,19,6.63109,15.6
33,2019,46,0.706522,5.8
33,2019,46,0.706554,5.8
33,2019,19,5.25201,10.8
33,2019,19,5.35424,10.8
33,2019,19,5.46143,10.8
33,2019,19,6.62163,15.6
33,2019,19,6.62691,15.6
33,2019,19,6.63921,15.6
33,2019,46,0.71558,5.8
33,2019,46,0.715612,5.8
33,2019,19,5.25998,10.8
33,2019,19,5.36241,10.8
33,2019,19,6.63868,15.6
33,2019,19,6.63873,15.6
33,2019,19,6.64398,15.6
33,2019,46,0.729167,5.8
33,2019,19,5.17168,10.8
33,2019,19,5.2603,10.8
33,2019,19,5.35693,10.8
33,2019,19,6.63642,15.6
33,2019,19,6.63648,15.6
33,2019,19,6.64174,15.6
33,2019,19,5.24189,10.8
33,2019,19,5.33846,10.8
33,2019,19,6.61596,15.6
33,2019,46,0.749876,5.8
33,2019,19,0.387211,12.7
33,2019,19,0.393178,12.7
33,2019,19,0.393613,12.7
33,2019,19,0.394247,12.7
33,2019,19,0.410109,12.7
33,2019,19,0.410906,12.7
33,2019,19,0.411568,12.7
33,2019,19,0.411866,12.7
33,2019,46,0.85064,5.8
33,2019,19,0.433647,12.7
33,2019,19,0.434492,12.7
33,2019,46,0.859417,5.8
33,2019,46,0.859417,5.8
33,2019,19,0.457258,12.7
33,2019,19,0.458152,12.7
33,2019,19,0.459101,12.7
33,2019,46,0.877272,5.8
33,2019,46,0.877272,5.8
33,2019,19,0.488517,12.7
33,2019,19,0.500422,12.7
33,2019,19,0.501183,12.7
33,2019,30,0.603686,11.4
33,2019,19,0.584157,11.4
33,2019,18,2.87651,11.4
33,2019,18,2.94195,11.4
33,2019,18,3.01514,11.4
33,2019,18,3.40456,13.1
33,2019,26,1.19548,16.1
33,2019,26,1.13799,16.1
33,2019,26,0.865143,16.1
33,2019,36,5.81176,10.3
33,2019,36,5.71376,10.3
33,2019,36,5.82512,10.3
33,2019,36,5.8109,10.3
33,2019,36,5.67931,10.3
33,2019,36,5.8216,10.3
33,2019,36,5.70478,10.3
33,2019,36,5.67089,10.3
33,2019,36,5.63775,10.3
33,2019,36,5.59436,10.3
33,2019,36,5.71923,10.3
33,2019,36,5.59749,10.3
33,2019,36,5.58025,10.3
33,2019,36,5.58025,10.3
33,2019,36,5.6205,10.3
33,2019,36,5.59672,10.3
33,2019,36,5.55125,10.3
33,2019,36,5.67202,10.3
33,2019,36,5.54597,10.3
33,2019,36,5.5911,10.3
33,2019,36,5.56415,10.3
33,2019,36,5.59641,10.3
33,2019,36,5.5701,10.3
33,2019,36,5.70993,10.3
33,2019,36,5.71794,10.3
33,2019,36,5.75008,10.3
33,2019,36,5.7221,10.3
33,2019,36,5.69268,10.3
33,2019,36,5.6639,10.3
33,2019,36,5.63743,10.3
33,2019,36,5.75386,10.3
33,2019,36,5.72626,10.3
33,2019,36,5.6972,10.3
33,2019,36,5.66877,10.3
33,2019,36,5.64265,10.3
33,2019,36,5.73422,10.3
33,2019,36,5.70549,10.3
33,2019,36,5.67738,10.3
33,2019,36,5.65158,10.3
33,2019,36,5.6333,10.3
33,2019,36,5.57119,10.3
33,2019,36,5.55816,10.3
33,2019,36,5.55458,10.3
33,2019,36,5.55393,10.3
33,2019,36,5.55393,10.3
33,2019,26,0.644277,16.1
33,2019,36,5.65446,10.3
33,2019,36,5.65446,10.3
33,2019,36,5.62695,10.3
33,2019,36,5.60172,10.3
33,2019,36,5.584,10.3
33,2019,36,5.57268,10.3
33,2019,36,5.51458,10.3
33,2019,36,5.51135,10.3
33,2019,36,5.50813,10.3
33,2019,36,5.50781,10.3
33,2019,26,0.659703,16.1
33,2019,26,0.647829,16.1
33,2019,36,5.71898,10.3
33,2019,36,5.69229,10.3
33,2019,36,5.66447,10.3
33,2019,36,5.61234,10.3
33,2019,36,5.59491,10.3
33,2019,36,5.58388,10.3
33,2019,36,5.56474,10.3
33,2019,36,5.52467,10.3
33,2019,36,5.52176,10.3
33,2019,36,5.52176,10.3
33,2019,36,5.65958,10.3
33,2019,36,5.61771,10.3
33,2019,36,5.60692,10.3
33,2019,36,5.58804,10.3
33,2019,36,5.57224,10.3
33,2019,36,5.54808,10.3
33,2019,17,5.62707,9.7
33,2019,36,5.57118,8.6
33,2019,36,5.57281,8.6
33,2019,17,5.57052,8.6
33,2019,17,5.62725,8.6
33,2019,17,5.65469,8.6
33,2019,17,5.68061,8.6
33,2019,17,5.69245,8.6
33,2019,36,5.58486,8.6
33,2019,36,5.58649,8.6
33,2019,17,5.58191,8.6
33,2019,17,5.62155,8.6
33,2019,17,5.64136,8.6
33,2019,17,5.66885,8.6
33,2019,17,5.69481,8.6
33,2019,17,5.70667,8.6
33,2019,17,5.61798,8.6
33,2019,17,5.63779,8.6
33,2019,17,5.66529,8.6
33,2019,17,5.69125,8.6
33,2019,17,5.71395,8.6
33,2019,17,5.72583,8.6
33,2019,17,5.75369,8.6
33,2019,17,5.57155,8.6
33,2019,17,5.60462,8.6
33,2019,17,5.62441,8.6
33,2019,17,5.65189,8.6
33,2019,17,5.67784,8.6
33,2019,17,5.70053,8.6
33,2019,17,5.71888,8.6
33,2019,17,5.73824,8.6
33,2019,17,5.54346,8.6
33,2019,17,5.57651,8.6
33,2019,17,5.71241,8.6
33,2019,26,5.51724,8.6
33,2019,26,5.52669,8.6
33,2019,26,5.55031,8.6
33,2019,26,5.64598,8.6
33,2019,26,5.66432,8.6
33,2019,26,5.68853,8.6
2,2019,19,1.38148,10.6
