Type,Year,Age,Height,m
33,2019,30,14.3,3
33,2019,30,14.3,3
33,2019,21,14.9,3
33,2019,21,14.9,3
33,2019,20,21.6,3
33,2019,0,13.4,3
33,2019,0,7.6,3
2,2019,0,7.3,3
33,2019,30,8.5,3
33,2019,30,8.5,3
33,2019,37,8.2,3
33,2019,0,8.2,3
33,2019,25,8.2,3
33,2019,25,8.2,3
33,2019,25,8.2,3
33,2019,25,8.2,3
33,2019,25,8.2,3
0,2019,0,9.8,3
0,2019,19,6.2,3
33,2019,24,13.4,3
33,2019,24,13.4,3
33,2019,0,4.1,3
33,2019,28,4.1,3
33,2019,28,4.1,3
33,2019,0,10.6,3
33,2019,0,12.5,3
33,2019,13,8.7,3
33,2019,13,8.7,3
33,2019,13,8.7,3
33,2019,13,8.7,3
33,2019,31,8.7,3
33,2019,28,8.7,3
33,2019,32,8.7,3
33,2019,28,8.7,3
33,2019,32,8.7,3
33,2019,32,8.7,3
33,2019,28,8.7,3
2,2019,41,12.1,3
33,2019,22,8.89,3
33,2019,22,8.89,3
2,2019,0,6.1,3
0,2019,0,7.8,3
2,2019,20,9.7,3
2,2019,20,9.7,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,7.9,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,7.9,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,0,9.8,3
33,2019,17,8.3,3
33,2019,30,9.3,3
33,2019,30,9.3,3
33,2019,30,13,3
33,2019,28,8.1,3
33,2019,28,8.1,3
33,2019,28,8.1,3
33,2019,28,8.1,3
33,2019,28,8.1,3
33,2019,21,12.7,3
33,2019,21,9.39,3
33,2019,18,21.1,3
33,2019,0,8.89,3
33,2019,17,8.89,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,14,13.3,3
33,2019,0,13.3,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,25,9.5,3
33,2019,11,9.5,3
33,2019,11,9.5,3
33,2019,11,9.5,3
33,2019,11,9.5,3
33,2019,20,9.5,3
33,2019,20,9.5,3
33,2019,20,9.5,3
33,2019,20,9.5,3
33,2019,20,9.5,3
33,2019,20,9.5,3
33,2019,20,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,20,9.5,3
33,2019,20,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,20,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
33,2019,0,9.5,3
2,2019,21,14.1,3
2,2019,21,14.1,3
2,2019,0,13.1,3
2,2019,21,14.1,3
2,2019,21,14.1,3
2,2019,21,14.1,3
2,2019,21,14.1,3
2,2019,0,13.1,3
2,2019,0,13.1,3
2,2019,0,13.1,3
2,2019,0,13.1,3
33,2019,0,16.5,3
2,2019,21,14.1,3
2,2019,21,14.1,3
33,2019,0,13.1,3
2,2019,0,13.1,3
2,2019,0,13.1,3
2,2019,0,13.1,3
2,2019,0,13.1,3
33,2019,0,13.1,3
33,2019,0,13.1,3
33,2019,0,9.39,3
33,2019,0,9.39,3
33,2019,18,14.8,3
33,2019,18,14.8,3
33,2019,18,17.6,3
0,2019,0,9.2,3
33,2019,0,12.5,3
2,2019,29,13.8,3
2,2019,29,13.8,3
33,2019,30,12.8,3
33,2019,30,12.8,3
33,2019,30,12.8,3
33,2019,30,12.8,3
33,2019,30,12.8,3
33,2019,30,12.8,3
33,2019,30,12.8,3
2,2019,0,11.5,3
33,2019,18,7.5,3
33,2019,18,7.5,3
33,2019,18,7.5,3
33,2019,18,7.5,3
33,2019,18,7.5,3
33,2019,18,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,20,7.5,3
33,2019,19,7.5,3
33,2019,19,7.5,3
33,2019,17,17.6,3
2,2019,16,14,3
2,2019,16,14,3
33,2019,20,11.6,3
33,2019,20,11.6,3
33,2019,21,11.6,3
33,2019,20,11.6,3
33,2019,20,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,20,11.6,3
33,2019,20,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,20,11.6,3
33,2019,20,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,20,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
33,2019,21,11.6,3
2,2019,45,18.4,3
2,2019,43,9.7,3
2,2019,51,15,3
2,2019,51,15,3
33,2019,22,11.1,3
33,2019,40,10.1,3
33,2019,40,10,3
33,2019,40,10,3
33,2019,40,10,3
33,2019,26,10,3
33,2019,26,10,3
33,2019,26,10,3
2,2019,42,19,3
2,2019,42,19,3
2,2019,42,19,3
2,2019,42,19,3
2,2019,42,19,3
2,2019,42,19,3
2,2019,42,19,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,19,3
2,2019,42,16,3
2,2019,42,19,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
2,2019,42,16,3
33,2019,19,15.2,3
33,2019,33,11.8,3
33,2019,24,11.4,3
33,2019,9,14.3,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
2,2019,40,19,3
33,2019,42,9.89,3
33,2019,24,9.89,3
33,2019,0,17.79,3
33,2019,0,17.79,3
2,2019,0,19.1,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
2,2019,46,11.3,3
33,2019,20,19.6,3
33,2019,21,7.5,3
33,2019,21,7.5,3
0,2019,12,9.6,3
33,2019,0,11.8,3
33,2019,30,17,3
33,2019,33,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,17,10.7,3
33,2019,11,12,3
33,2019,11,9.5,3
33,2019,11,9.5,3
33,2019,11,9.5,3
33,2019,11,9.5,3
0,2019,39,12.1,3
0,2019,0,8.7,3
33,2019,0,13.8,3
0,2019,0,16.6,3
0,2019,0,16.6,3
0,2019,0,16.6,3
0,2019,11,16.6,3
0,2019,11,16.6,3
0,2019,11,16.6,3
0,2019,11,16.6,3
0,2019,11,16.6,3
0,2019,11,16.6,3
33,2019,11,16.6,3
33,2019,11,16.6,3
33,2019,11,16.6,3
33,2019,11,16.6,3
0,2019,11,7.5,3
0,2019,11,7.5,3
2,2019,29,11.7,3
2,2019,37,10.7,3
0,2019,45,13.2,3
0,2019,45,13.2,3
0,2019,0,13.3,3
0,2019,0,13.3,3
2,2019,0,8,3
33,2019,32,10.9,3
33,2019,32,10.9,3
33,2019,32,10.9,3
33,2019,32,10.9,3
33,2019,0,7.8,3
33,2019,16,11.3,3
33,2019,16,11.3,3
33,2019,32,12.1,3
2,2019,0,8.5,3
0,2019,16,9.5,3
33,2019,17,15.4,3
2,2019,40,8.5,3
0,2019,0,12.5,3
33,2019,19,9.5,3
33,2019,19,9.5,3
33,2019,25,12.3,3
33,2019,25,12.3,3
33,2019,25,12.3,3
33,2019,16,11.3,3
33,2019,0,17.7,3
33,2019,26,23.3,3
33,2019,26,23.3,3
33,2019,26,23.3,3
2,2019,38,11.3,3
0,2019,38,11.3,3
2,2019,38,11.3,3
0,2019,38,11.3,3
0,2019,38,11.3,3
0,2019,38,11.3,3
0,2019,38,11.3,3
33,2019,22,7.9,3
2,2019,29,13.8,3
2,2019,45,13.2,3
33,2019,21,11.8,3
0,2019,0,8.1,3
33,2019,28,10.5,3
2,2019,47,9.1,3
33,2019,19,13.9,3
2,2019,44,10.8,3
33,2019,25,19.9,3
33,2019,25,19.9,3
2,2019,38,8.7,3
2,2019,38,8.7,3
2,2019,38,8.7,3
2,2019,44,19.6,3
2,2019,34,15.6,3
2,2019,34,15.6,3
2,2019,34,15.6,3
2,2019,34,15.6,3
2,2019,34,15.6,3
2,2019,0,8.5,3
2,2019,0,8.5,3
2,2019,0,8.5,3
2,2019,0,8.5,3
2,2019,0,8.5,3
2,2019,36,8.5,3
0,2019,42,11.3,3
2,2019,46,25,3
0,2019,0,10.8,3
2,2019,0,19.9,3
2,2019,11,7.7,3
2,2019,11,7.7,3
2,2019,11,7.7,3
2,2019,11,7.7,3
2,2019,11,7.7,3
2,2019,11,7.7,3
2,2019,11,7.7,3
2,2019,11,7.7,3
33,2019,24,9.89,3
33,2019,24,9.89,3
33,2019,24,9.89,3
2,2019,46,18.1,3
2,2019,46,18.1,3
0,2019,0,7.9,3
0,2019,0,7.9,3
0,2019,0,7.9,3
0,2019,0,7.9,3
0,2019,0,7.9,3
0,2019,12,12.7,3
0,2019,0,7.9,3
0,2019,0,7.9,3
0,2019,0,7.9,3
2,2019,41,15.4,3
0,2019,0,10.1,3
0,2019,0,10.1,3
0,2019,0,10.1,3
0,2019,0,10,3
0,2019,0,10,3
0,2019,0,10,3
2,2019,36,6.5,3
0,2019,44,12.7,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,36,10.6,3
2,2019,44,10.6,3
2,2019,44,10.6,3
2,2019,43,11.8,3
2,2019,43,11.8,3
2,2019,40,19.9,3
2,2019,27,13.2,3
2,2019,38,11.4,3
2,2019,38,11.4,3
2,2019,38,11.4,3
2,2019,48,16.4,3
2,2019,0,8.8,3
2,2019,0,8.8,3
2,2019,38,11.4,3
2,2019,38,11.4,3
2,2019,21,15.3,3
2,2019,21,15.3,3
33,2019,15,12.5,3
33,2019,15,12.5,3
0,2019,48,11.2,3
0,2019,48,11.2,3
0,2019,48,11.2,3
2,2019,48,11.2,3
2,2019,48,11.2,3
2,2019,21,11.2,3
2,2019,48,11.2,3
2,2019,27,7.5,3
2,2019,50,16.9,3
0,2019,27,7.5,3
0,2019,27,7.5,3
0,2019,38,9.7,3
0,2019,38,9.7,3
2,2019,0,15.5,3
2,2019,40,12,3
2,2019,32,12.2,3
2,2019,32,12.2,3
2,2019,32,12.2,3
2,2019,32,12.2,3
33,2019,0,18.9,3
2,2019,26,12.3,3
2,2019,26,12.3,3
2,2019,26,12.3,3
2,2019,26,12.3,3
2,2019,26,12.3,3
2,2019,26,12.3,3
2,2019,41,9.39,3
2,2019,41,9.5,3
0,2019,25,10.2,3
33,2019,0,10.2,3
2,2019,49,10.9,3
2,2019,49,10.9,3
2,2019,49,10.9,3
0,2019,0,9.7,3
0,2019,0,9.7,3
2,2019,48,17.29,3
2,2019,48,17.29,3
2,2019,24,15.4,3
2,2019,0,14,3
33,2019,0,10.8,3
33,2019,23,18.1,3
2,2019,51,14.1,3
2,2019,0,11.4,3
2,2019,24,15.4,3
0,2019,0,8.2,3
2,2019,0,15.6,3
2,2019,27,10.6,3
2,2019,27,10.6,3
2,2019,27,10.6,3
2,2019,27,10.6,3
2,2019,27,10.6,3
2,2019,0,10.6,3
2,2019,17,17.6,3
2,2019,41,20.6,3
2,2019,27,13.2,3
2,2019,33,15.7,3
2,2019,33,15.7,3
2,2019,63,15.8,3
33,2019,34,14.9,3
2,2019,35,18.2,3
2,2019,0,5.8,3
2,2019,0,5.8,3
2,2019,0,5.8,3
2,2019,0,8.89,3
2,2019,0,14.6,3
2,2019,0,14.6,3
2,2019,0,10.3,3
0,2019,35,13.9,3
2,2019,43,19.1,3
2,2019,43,19.1,3
2,2019,42,12.5,3
2,2019,42,12.5,3
2,2019,48,17.2,3
2,2019,48,17.2,3
2,2019,48,17.2,3
2,2019,45,14.2,3
33,2019,49,16,3
2,2019,40,15.7,3
0,2019,0,13.7,3
0,2019,0,13.7,3
0,2019,0,13.7,3
0,2019,0,13.7,3
0,2019,0,13.7,3
2,2019,39,13.8,3
2,2019,39,13.8,3
2,2019,45,15.7,3
0,2019,41,5.8,3
2,2019,0,5.8,3
2,2019,0,5.8,3
2,2019,0,8.89,3
2,2019,0,8.89,3
2,2019,0,14.6,3
2,2019,0,14.6,3
2,2019,0,14.6,3
2,2019,0,14.6,3
2,2019,45,19.2,3
33,2019,36,12.5,3
33,2019,36,12.5,3
33,2019,48,16.6,3
33,2019,48,22.9,3
33,2019,22,16.4,3
2,2019,34,12.8,3
2,2019,34,12.8,3
33,2019,0,14.1,3
0,2019,0,14.1,3
0,2019,0,14.1,3
33,2019,0,8.2,3
2,2019,0,13.9,3
2,2019,0,13.1,3
2,2019,0,13.1,3
2,2019,0,13.1,3
2,2019,34,12.8,3
33,2019,23,17.1,3
2,2019,0,13.9,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,0,9.7,3
2,2019,37,10.3,3
33,2019,0,15.3,3
33,2019,37,13.2,3
33,2019,0,14,3
33,2019,0,14,3
2,2019,25,9.3,3
0,2019,39,17.29,3
33,2019,35,14.1,3
33,2019,31,10.8,3
33,2019,31,10.8,3
0,2019,29,13,3
0,2019,34,12.3,3
0,2019,34,12.3,3
0,2019,34,12.3,3
0,2019,34,12.3,3
2,2019,0,11.3,3
2,2019,0,11.7,3
2,2019,18,11.3,3
33,2019,0,15.7,3
33,2019,29,6.9,3
33,2019,29,6.9,3
33,2019,29,6.2,3
2,2019,32,16,3
2,2019,32,16,3
2,2019,32,16,3
2,2019,32,16,3
2,2019,32,16,3
2,2019,32,17.1,3
2,2019,32,17.1,3
2,2019,32,17.1,3
2,2019,32,17.1,3
33,2019,0,14.7,3
33,2019,41,16.29,3
33,2019,0,9.5,3
0,2019,0,9.5,3
33,2019,0,12.5,3
33,2019,0,8.3,3
0,2019,0,20.7,3
0,2019,0,20.7,3
2,2019,0,20.7,3
0,2019,0,20.7,3
33,2019,28,18.6,3
33,2019,35,12.6,3
33,2019,0,11.3,3
2,2019,32,17.5,3
2,2019,32,17.5,3
0,2019,0,10.6,3
0,2019,0,10.6,3
0,2019,0,10.6,3
0,2019,0,10.6,3
33,2019,0,10.6,3
33,2019,0,10.6,3
2,2019,0,10.1,3
2,2019,17,15.1,3
33,2019,37,12.7,3
33,2019,46,16.29,3
33,2019,46,16.29,3
0,2019,0,3.7,3
0,2019,0,7.7,3
33,2019,13,11.4,3
33,2019,13,11.4,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,0,9.6,3
33,2019,15,9.6,3
33,2019,15,9.6,3
33,2019,15,7.7,3
33,2019,15,9.6,3
33,2019,37,12.8,3
2,2019,18,17.29,3
33,2019,34,12.8,3
2,2019,0,17.29,3
0,2019,35,16,3
0,2019,35,16,3
0,2019,35,16,3
2,2019,21,16,3
33,2019,0,19.9,3
33,2019,0,19.9,3
33,2019,0,13.6,3
2,2019,0,17.1,3
2,2019,0,17.1,3
2,2019,0,17.1,3
2,2019,0,17.1,3
2,2019,0,17.1,3
2,2019,0,17.1,3
33,2019,32,14.2,3
33,2019,32,14.2,3
33,2019,32,14.2,3
33,2019,32,14.2,3
33,2019,32,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
33,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,0,10.8,3
33,2019,14,13.8,3
33,2019,0,10,3
33,2019,0,10,3
33,2019,0,10,3
0,2019,35,16,3
0,2019,35,16,3
2,2019,34,16,3
33,2019,0,19.9,3
2,2019,0,17.1,3
33,2019,32,14.2,3
33,2019,32,14.2,3
33,2019,19,14.2,3
2,2019,19,14.2,3
2,2019,32,12.4,3
2,2019,32,12.4,3
33,2019,20,10,3
33,2019,20,10,3
33,2019,20,10,3
33,2019,20,10,3
33,2019,20,10,3
33,2019,20,10,3
33,2019,20,10,3
33,2019,20,10,3
33,2019,20,10,3
2,2019,27,10,3
0,2019,0,8.6,3
33,2019,10,7.1,3
33,2019,10,7.1,3
33,2019,10,7.1,3
33,2019,10,7.1,3
33,2019,10,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
33,2019,19,7.1,3
2,2019,23,9.7,3
33,2019,18,11,3
33,2019,18,11,3
33,2019,18,11,3
33,2019,18,11,3
33,2019,20,20.29,3
33,2019,20,20.29,3
33,2019,20,20.29,3
33,2019,20,20.29,3
2,2019,27,16.2,3
2,2019,27,22.7,3
2,2019,27,22.7,3
2,2019,27,22.7,3
2,2019,27,22.7,3
2,2019,27,22.7,3
33,2019,20,20,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,23,28.3,3
33,2019,20,22.5,3
33,2019,20,22.5,3
33,2019,20,22.5,3
33,2019,20,22.5,3
0,2019,20,22.5,3
33,2019,20,22.5,3
33,2019,20,22.5,3
33,2019,20,22.5,3
0,2019,0,20,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,21,22.5,3
0,2019,0,14.5,3
0,2019,0,14.5,3
0,2019,21,22.5,3
0,2019,21,20.8,3
0,2019,21,20.8,3
0,2019,21,20.8,3
0,2019,21,20.8,3
0,2019,21,20.8,3
0,2019,21,20.8,3
0,2019,21,20.8,3
33,2019,0,12.8,3
33,2019,0,12.8,3
2,2019,0,7.4,3
2,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
2,2019,27,16.2,3
2,2019,27,22.7,3
2,2019,27,22.7,3
2,2019,27,22.7,3
33,2019,35,13,3
33,2019,0,12.8,3
33,2019,0,12.8,3
0,2019,0,16,3
0,2019,0,16,3
0,2019,0,16,3
0,2019,34,17.29,3
33,2019,19,6.6,3
33,2019,32,6.6,3
33,2019,32,6.6,3
2,2019,32,10.9,3
33,2019,0,7.2,3
33,2019,0,7.2,3
33,2019,19,6.6,3
33,2019,38,11.7,3
33,2019,38,11.7,3
33,2019,38,11.7,3
33,2019,38,11.7,3
33,2019,17,11.7,3
33,2019,38,11.7,3
33,2019,38,11.7,3
33,2019,17,11.7,3
33,2019,38,11.7,3
33,2019,38,11.7,3
33,2019,34,18.1,3
33,2019,34,18.1,3
0,2019,0,11.1,3
33,2019,36,9.3,3
33,2019,35,16.29,3
33,2019,36,9.3,3
0,2019,0,14.1,3
0,2019,0,14.1,3
0,2019,0,7.9,3
0,2019,25,11,3
33,2019,0,4.8,3
33,2019,0,4.8,3
33,2019,21,9.5,3
33,2019,30,9.5,3
33,2019,30,7.8,3
33,2019,30,7.8,3
33,2019,30,9.5,3
33,2019,30,9.5,3
2,2019,30,12.6,3
2,2019,30,10.3,3
0,2019,0,9.3,3
0,2019,0,9.3,3
0,2019,0,9.3,3
0,2019,16,9.3,3
33,2019,19,15.8,3
33,2019,34,11.4,3
33,2019,14,14.5,3
33,2019,14,8.8,3
2,2019,30,10.3,3
2,2019,30,10.3,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
2,2019,17,12.3,3
33,2019,29,11.9,3
33,2019,29,11.9,3
33,2019,29,11.9,3
33,2019,19,11.9,3
33,2019,19,11.9,3
33,2019,29,11.9,3
33,2019,29,11.9,3
33,2019,19,11.9,3
33,2019,29,11.9,3
2,2019,0,10.9,3
33,2019,17,8,3
33,2019,17,8,3
33,2019,17,8,3
33,2019,26,8.89,3
33,2019,26,8.89,3
33,2019,33,12.1,3
33,2019,28,8.8,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,40,15.2,3
33,2019,0,4.4,3
33,2019,0,13.1,3
33,2019,13,9.3,3
33,2019,13,9.3,3
33,2019,13,9.3,3
33,2019,18,9.3,3
33,2019,27,11,3
33,2019,18,10,3
0,2019,25,7.7,3
33,2019,0,13.6,3
33,2019,0,13.6,3
33,2019,0,13.6,3
33,2019,0,13.6,3
33,2019,0,13.6,3
33,2019,0,13.6,3
33,2019,0,13.6,3
33,2019,0,13.6,3
33,2019,0,13.6,3
2,2019,0,7.5,3
2,2019,0,7.5,3
2,2019,0,7.5,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,34,12.1,3
2,2019,35,21.5,3
2,2019,35,21.5,3
2,2019,35,21.5,3
33,2019,19,14,3
33,2019,19,14,3
33,2019,22,17.5,3
33,2019,22,17.5,3
33,2019,32,13.8,3
33,2019,32,13.8,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
33,2019,32,13.7,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
2,2019,33,10.8,3
0,2019,0,12.2,3
0,2019,0,12.2,3
0,2019,0,12.2,3
0,2019,0,12.2,3
0,2019,0,12.2,3
0,2019,0,12.2,3
0,2019,17,12.8,3
2,2019,13,12.1,3
2,2019,13,12.1,3
0,2019,19,2.9,3
2,2019,19,2.9,3
2,2019,0,2.9,3
2,2019,0,2.9,3
2,2019,0,2.9,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
0,2019,0,7.4,3
2,2019,23,7.9,3
33,2019,0,14.6,3
0,2019,24,9.2,3
0,2019,24,9.2,3
33,2019,23,10.2,3
33,2019,23,10.2,3
33,2019,23,10.2,3
33,2019,23,10.2,3
2,2019,24,9.1,3
33,2019,33,11.7,3
33,2019,33,11.7,3
33,2019,33,11.7,3
33,2019,33,11.7,3
33,2019,33,11.7,3
33,2019,33,11.7,3
33,2019,33,11.7,3
33,2019,33,11.7,3
33,2019,0,11.7,3
